year_month,area_code,pm25,pm10,o3,no2,so2,co,aqi
201502,500101,159,84,22,21,11,11,159
201502,500102,159,84,22,21,11,11,159
201502,500103,169,96,18,28,7,15,169
201502,500104,146,76,17,26,13,12,146
201502,500105,159,84,22,21,11,11,159
201502,500106,159,79,21,16,11,9,159
201502,500107,166,90,29,17,10,7,166
201502,500108,151,80,23,22,11,7,151
201502,500109,161,85,22,13,13,13,161
201502,500110,159,84,22,21,11,11,159
201502,500111,159,84,22,21,11,11,159
201502,500112,157,83,23,27,9,11,157
201502,500113,159,80,23,19,11,9,159
201502,500114,159,84,22,21,11,11,159
201502,500115,159,84,22,21,11,11,159
201502,500116,159,84,22,21,11,11,159
201502,500117,159,84,22,21,11,11,159
201502,500118,159,84,22,21,11,11,159
201502,500119,159,84,22,21,11,11,159
201502,500222,159,84,22,21,11,11,159
201502,500223,159,84,22,21,11,11,159
201502,500224,159,84,22,21,11,11,159
201502,500225,159,84,22,21,11,11,159
201502,500226,159,84,22,21,11,11,159
201502,500227,159,84,22,21,11,11,159
201502,500228,159,84,22,21,11,11,159
201502,500229,159,84,22,21,11,11,159
201502,500230,159,84,22,21,11,11,159
201502,500231,159,84,22,21,11,11,159
201502,500232,159,84,22,21,11,11,159
201502,500233,159,84,22,21,11,11,159
201502,500234,159,84,22,21,11,11,159
201502,500235,159,84,22,21,11,11,159
201502,500236,159,84,22,21,11,11,159
201502,500237,159,84,22,21,11,11,159
201502,500238,159,84,22,21,11,11,159
201502,500240,159,84,22,21,11,11,159
201502,500241,159,84,22,21,11,11,159
201502,500242,159,84,22,21,11,11,159
201502,500243,159,84,22,21,11,11,159
201502,5101,159,91,41,20,8,12,159
201502,5103,191,112,34,12,10,10,191
201502,5104,106,61,30,20,21,17,106
201502,5105,169,92,42,16,17,12,169
201502,5106,147,78,33,18,5,12,147
201502,5107,144,71,39,14,5,11,144
201502,5108,94,48,32,7,6,10,94
201502,5109,153,85,50,17,4,7,153
201502,5110,182,96,58,14,13,8,182
201502,5111,146,70,36,17,7,13,146
201502,5113,197,81,36,17,9,15,197
201502,5114,273,242,44,19,14,10,273
201502,5115,162,70,19,14,18,12,162
201502,5116,145,77,29,11,15,10,145
201502,5117,186,108,20,22,8,12,186
201502,5118,145,86,12,3,6,10,145
201502,5119,111,54,31,9,8,14,111
201502,5120,149,76,47,6,35,8,149
201502,5132,-1,13,13,23,6,1,23
201502,5133,159,85,35,16,11,11,159
201502,5134,108,51,31,10,14,9,108
201502,5201,125,52,30,12,14,8,125
201502,5202,127,54,31,12,15,9,127
201502,5203,133,59,34,14,18,12,133
201502,5204,127,54,31,12,15,9,127
201502,5222,127,54,31,12,15,9,127
201502,5223,127,54,31,12,15,9,127
201502,5224,127,54,31,12,15,9,127
201502,5226,127,54,31,12,15,9,127
201502,5227,127,54,31,12,15,9,127
201502,5301,92,43,31,14,10,10,92
201502,5303,93,44,47,8,14,8,93
201502,5304,90,40,9,4,8,6,90
201502,5305,146,61,41,8,6,10,146
201502,5306,88,52,30,4,7,5,88
201502,5307,40,23,37,5,2,5,40
201502,5308,91,44,40,8,9,8,91
201502,5309,98,71,58,6,14,11,98
201502,5323,83,36,31,11,10,7,83
201502,5325,94,37,47,2,4,5,94
201502,5326,67,32,26,4,4,17,67
201502,5328,156,75,75,8,10,4,156
201502,5329,124,42,38,12,3,5,124
201502,5331,72,57,82,14,22,6,82
201502,5333,55,30,47,1,2,5,55
201502,5334,55,20,24,6,2,8,55
201502,5401,61,25,37,7,7,6,61
201502,5421,66,29,34,6,6,14,66
201502,5422,66,29,34,6,6,14,66
201502,5423,66,29,34,6,6,14,66
201502,5424,97,66,32,11,14,36,97
201502,5425,65,29,25,5,5,7,65
201502,5426,66,29,34,6,6,14,66
201502,6101,138,94,23,17,22,24,138
201502,6102,163,90,49,20,40,22,163
201502,6103,129,70,25,15,14,26,129
201502,6104,142,81,37,16,26,15,142
201502,6105,133,96,29,27,11,9,133
201502,6106,129,72,39,16,18,15,129
201502,6107,138,86,29,17,21,21,138
201502,6108,138,86,29,17,21,21,138
201502,6109,138,86,29,17,21,21,138
201502,6110,138,86,29,17,21,21,138
201502,6201,140,104,45,19,16,15,140
201502,6202,98,71,46,14,14,10,98
201502,6203,87,82,25,8,36,13,87
201502,6204,158,186,31,21,42,14,186
201502,6205,179,109,35,23,25,12,179
201502,6206,139,86,34,15,38,18,139
201502,6207,155,109,44,11,28,9,155
201502,6208,164,88,26,24,23,11,164
201502,6209,141,112,37,16,24,13,141
201502,6210,151,248,41,5,19,13,248
201502,6211,135,87,35,13,22,11,135
201502,6212,152,76,35,15,17,15,152
201502,6229,141,112,37,16,24,13,141
201502,6230,141,112,37,16,24,13,141
201502,6301,142,79,32,13,12,17,142
201502,6321,141,78,33,12,12,17,141
201502,6322,141,78,33,12,12,17,141
201502,6323,141,78,33,12,12,17,141
201502,6325,141,78,33,12,12,17,141
201502,6326,153,93,23,9,10,27,153
201502,6327,141,78,33,12,12,17,141
201502,6328,121,64,53,5,7,9,121
201502,6401,132,88,30,22,53,14,132
201502,6402,130,124,29,15,13,9,130
201502,6403,131,97,30,20,43,13,131
201502,6404,131,97,30,20,43,13,131
201502,6405,131,97,30,20,43,13,131
201502,6501,190,155,20,34,19,24,190
201502,6502,117,87,45,13,6,13,117
201502,6521,147,118,33,21,15,18,147
201502,6522,147,118,33,21,15,18,147
201502,6523,129,91,59,20,10,9,129
201502,6527,147,118,33,21,15,18,147
201502,6528,140,104,35,18,7,17,140
201502,6529,82,138,21,4,9,2,138
201502,6530,147,118,33,21,15,18,147
201502,6531,177,114,47,17,9,16,177
201502,6532,147,118,33,21,15,18,147
201502,6540,130,65,27,25,34,23,130
201502,6542,124,78,32,6,5,18,124
201502,6543,75,30,37,10,20,13,75
201502,659001,145,108,36,28,25,23,145
201502,659002,145,108,36,28,25,23,145
201502,659003,145,108,36,28,25,23,145
201502,659004,145,108,36,28,25,23,145
201502,6655,-1,-1,-1,-1,-1,-1,-1
201502,6656,-1,-1,-1,-1,-1,-1,-1
201502,6657,-1,-1,-1,-1,-1,-1,-1
201502,6658,-1,-1,-1,-1,-1,-1,-1
201502,6659,-1,-1,-1,-1,-1,-1,-1
201502,6660,-1,-1,-1,-1,-1,-1,-1
201502,6661,-1,-1,-1,-1,-1,-1,-1
201502,6662,-1,-1,-1,-1,-1,-1,-1
201502,6663,-1,-1,-1,-1,-1,-1,-1
201502,6664,-1,-1,-1,-1,-1,-1,-1
201502,6665,-1,-1,-1,-1,-1,-1,-1
201502,6666,-1,-1,-1,-1,-1,-1,-1
201502,6667,-1,-1,-1,-1,-1,-1,-1
201502,6668,-1,-1,-1,-1,-1,-1,-1
201502,6669,-1,-1,-1,-1,-1,-1,-1
201502,6670,-1,-1,-1,-1,-1,-1,-1
201502,6671,-1,-1,-1,-1,-1,-1,-1
201502,7001,-1,-1,-1,-1,-1,-1,-1
201502,7002,-1,-1,-1,-1,-1,-1,-1
201502,7003,-1,-1,-1,-1,-1,-1,-1
201502,7004,-1,-1,-1,-1,-1,-1,-1
201502,7005,-1,-1,-1,-1,-1,-1,-1
201502,7006,-1,-1,-1,-1,-1,-1,-1
201502,7007,-1,-1,-1,-1,-1,-1,-1
201502,7008,-1,-1,-1,-1,-1,-1,-1
201502,7009,-1,-1,-1,-1,-1,-1,-1
201502,7010,-1,-1,-1,-1,-1,-1,-1
201502,7011,-1,-1,-1,-1,-1,-1,-1
201502,7012,-1,-1,-1,-1,-1,-1,-1
201502,7013,-1,-1,-1,-1,-1,-1,-1
201502,7014,-1,-1,-1,-1,-1,-1,-1
201502,7015,-1,-1,-1,-1,-1,-1,-1
201502,7016,-1,-1,-1,-1,-1,-1,-1
201502,7017,-1,-1,-1,-1,-1,-1,-1
201502,7018,-1,-1,-1,-1,-1,-1,-1
201502,7019,-1,-1,-1,-1,-1,-1,-1
201502,7020,-1,-1,-1,-1,-1,-1,-1
201502,7021,-1,-1,-1,-1,-1,-1,-1
201502,7022,-1,-1,-1,-1,-1,-1,-1
201503,110101,156,92,21,30,13,11,156
201503,110102,155,92,38,31,12,11,155
201503,110103,155,93,24,25,12,11,155
201503,110104,155,93,24,25,12,11,155
201503,110105,164,102,19,34,12,13,164
201503,110106,155,92,9,45,16,15,155
201503,110107,155,100,35,27,12,12,155
201503,110108,151,97,18,36,13,11,151
201503,110109,152,97,22,21,8,8,152
201503,110111,187,121,19,26,16,16,187
201503,110112,164,94,9,35,16,14,164
201503,110113,162,92,31,26,11,9,162
201503,110114,118,67,41,9,7,9,118
201503,110115,173,107,24,15,11,10,173
201503,110116,153,88,35,18,9,10,153
201503,110117,156,86,20,19,12,11,156
201503,110228,155,93,24,25,12,11,155
201503,110229,155,93,24,25,12,11,155
201503,120101,154,120,39,23,24,16,154
201503,120102,155,110,25,34,26,17,155
201503,120103,143,100,32,32,25,17,143
201503,120104,145,89,35,26,21,16,145
201503,120105,154,120,32,27,25,16,154
201503,120106,127,100,25,18,21,16,127
201503,120107,143,105,24,27,21,16,143
201503,120108,143,105,24,27,21,16,143
201503,120109,143,105,24,27,21,16,143
201503,120110,142,102,32,34,20,18,142
201503,120111,146,99,16,30,20,14,146
201503,120112,142,110,19,30,21,11,142
201503,120113,154,115,25,26,21,15,154
201503,120114,144,114,12,28,26,19,144
201503,120115,142,95,12,25,15,16,142
201503,120221,143,105,24,27,21,16,143
201503,120223,143,105,24,27,21,16,143
201503,120225,143,105,24,27,21,16,143
201503,1301,177,131,23,25,32,12,177
201503,1302,158,112,20,28,28,17,158
201503,1303,138,98,23,18,21,14,138
201503,1304,171,122,17,23,39,21,171
201503,1305,167,120,30,28,35,15,167
201503,1306,185,134,22,26,42,15,185
201503,1307,111,82,29,11,19,7,111
201503,1308,117,76,31,14,12,10,117
201503,1309,156,95,24,20,25,10,156
201503,1310,171,117,21,26,21,15,171
201503,1311,174,118,26,21,25,11,174
201503,1401,118,73,24,17,36,20,118
201503,1402,107,55,29,12,35,18,107
201503,1403,172,122,44,24,32,29,172
201503,1404,149,95,76,27,38,22,149
201503,1405,133,90,34,20,38,18,133
201503,1406,142,94,115,23,47,13,142
201503,1407,104,78,12,5,22,12,104
201503,1408,144,60,42,7,23,18,144
201503,1409,131,86,77,21,40,31,131
201503,1410,111,43,35,19,20,14,111
201503,1411,100,45,10,14,57,36,100
201503,1501,94,75,34,12,17,8,94
201503,1502,108,94,35,21,28,14,108
201503,1503,131,153,41,12,26,11,153
201503,1504,84,71,18,9,18,9,84
201503,1505,106,67,43,11,10,5,106
201503,1506,83,71,33,12,15,7,83
201503,1507,82,46,41,8,8,4,82
201503,1508,105,71,41,9,15,3,105
201503,1509,99,65,40,13,14,5,99
201503,1522,68,27,37,5,2,4,68
201503,1525,45,35,15,1,8,10,45
201503,1529,109,73,42,2,5,3,109
201503,2101,135,87,24,18,29,11,135
201503,2102,113,81,29,21,25,8,113
201503,2103,131,86,27,19,24,13,131
201503,2104,125,68,25,17,21,16,125
201503,2105,118,123,22,18,28,15,123
201503,2106,129,77,21,16,24,14,129
201503,2107,113,96,25,19,30,12,113
201503,2108,115,68,39,19,19,8,115
201503,2109,86,81,16,9,27,21,86
201503,2110,116,62,26,13,15,18,116
201503,2111,119,116,12,11,15,12,119
201503,2112,121,68,44,16,25,7,121
201503,2113,138,89,21,11,26,29,138
201503,2114,144,122,24,29,33,18,144
201503,2201,111,68,36,19,27,8,111
201503,2202,115,68,49,18,17,10,115
201503,2203,113,54,42,12,25,10,113
201503,2204,127,52,41,15,19,20,127
201503,2205,114,61,36,11,12,17,114
201503,2206,131,58,40,15,12,19,131
201503,2207,90,98,27,11,7,9,98
201503,2208,121,82,39,9,14,8,121
201503,2224,82,53,35,9,12,7,82
201503,2301,127,62,30,23,19,10,127
201503,2302,106,54,41,14,21,9,106
201503,2303,58,37,18,12,26,12,58
201503,2304,122,66,41,10,6,9,122
201503,2305,99,52,45,10,6,7,99
201503,2306,110,45,41,12,10,6,110
201503,2307,89,39,41,5,3,4,89
201503,2308,77,46,41,7,8,6,77
201503,2309,94,57,35,8,16,5,94
201503,2310,110,52,42,11,10,6,110
201503,2311,86,55,46,11,25,5,86
201503,2312,91,44,47,30,17,9,91
201503,2327,107,53,38,14,13,8,107
201503,310101,115,55,50,25,10,11,115
201503,310103,116,54,45,24,8,8,116
201503,310104,112,51,36,22,8,9,112
201503,310105,116,54,45,24,8,8,116
201503,310106,115,51,50,24,8,9,115
201503,310107,118,57,45,20,7,7,118
201503,310108,116,54,45,24,8,8,116
201503,310109,107,50,42,25,9,9,107
201503,310110,125,58,46,26,7,8,125
201503,310112,116,54,45,24,8,8,116
201503,310113,116,54,45,24,8,8,116
201503,310114,116,54,45,24,8,8,116
201503,310115,109,50,48,24,8,6,109
201503,310116,116,54,45,24,8,8,116
201503,310117,116,54,45,24,8,8,116
201503,310118,130,56,46,24,8,7,130
201503,310119,116,54,45,24,8,8,116
201503,310120,116,54,45,24,8,8,116
201503,310230,116,54,45,24,8,8,116
201503,3201,135,77,36,23,11,0,135
201503,3202,129,65,39,19,13,0,129
201503,3203,138,97,40,23,19,0,138
201503,3204,148,77,37,22,18,3,148
201503,3205,128,68,43,20,11,1,128
201503,3206,126,61,46,15,13,0,126
201503,3207,123,71,23,19,13,3,123
201503,3208,133,74,39,20,13,1,133
201503,3209,62,46,97,13,12,0,97
201503,3210,138,76,44,15,10,0,138
201503,3211,139,67,26,23,13,3,139
201503,3212,129,78,35,9,12,0,129
201503,3213,151,90,36,15,10,4,151
201503,3301,125,61,35,19,8,8,125
201503,3302,108,54,29,17,9,7,108
201503,3303,119,58,35,23,8,8,119
201503,3304,126,57,49,24,15,8,126
201503,3305,123,50,50,18,6,8,123
201503,3306,131,61,36,22,12,11,131
201503,3307,118,50,43,20,8,10,118
201503,3308,100,65,47,17,6,12,100
201503,3309,107,46,49,9,4,9,107
201503,3310,127,54,46,10,3,6,127
201503,3311,69,36,27,8,2,7,69
201503,3401,146,71,53,16,10,10,146
201503,3402,115,57,29,11,10,13,115
201503,3403,139,71,55,15,8,9,139
201503,3404,125,66,46,16,13,7,125
201503,3405,128,59,20,9,17,10,128
201503,3406,126,69,30,16,12,13,126
201503,3407,132,62,24,10,21,13,132
201503,3408,126,62,51,9,7,16,126
201503,3410,85,40,20,7,3,2,85
201503,3411,110,46,28,11,6,13,110
201503,3412,123,58,28,13,14,3,123
201503,3413,140,74,86,11,15,11,140
201503,3414,125,62,41,13,12,10,125
201503,3415,125,62,41,13,12,10,125
201503,3416,129,69,18,14,19,10,129
201503,3417,83,37,42,14,12,9,83
201503,3418,115,53,26,14,27,6,115
201503,3501,99,58,44,19,4,8,99
201503,3502,104,43,33,15,3,6,104
201503,3503,102,49,29,15,3,9,102
201503,3504,80,35,26,8,10,11,80
201503,3505,96,55,58,15,6,6,96
201503,3506,104,45,26,14,7,6,104
201503,3507,89,64,29,5,8,10,89
201503,3508,86,35,28,9,6,11,86
201503,3509,102,45,45,8,7,9,102
201503,3601,86,38,21,12,5,8,86
201503,3602,110,45,20,6,5,5,110
201503,3603,85,53,19,7,5,8,85
201503,3604,95,45,30,14,17,8,95
201503,3605,89,45,24,8,9,7,89
201503,3606,63,34,41,11,15,8,63
201503,3607,97,37,23,8,17,13,97
201503,3608,89,41,26,11,11,8,89
201503,3609,86,33,20,12,11,12,86
201503,3610,92,37,34,10,6,9,92
201503,3611,88,40,32,13,20,6,88
201503,3681,89,41,26,11,11,8,89
201503,3682,89,41,26,11,11,8,89
201503,3701,153,115,30,28,30,13,153
201503,3702,122,87,29,21,15,10,122
201503,3703,160,123,19,31,42,18,160
201503,3704,159,112,35,19,28,9,159
201503,3705,162,101,24,24,31,9,162
201503,3706,125,81,33,20,15,9,125
201503,3707,137,99,33,19,21,8,137
201503,3708,134,96,15,24,36,15,134
201503,3709,134,85,17,19,18,13,134
201503,3710,124,57,32,12,12,7,124
201503,3711,129,81,44,17,8,6,129
201503,3712,166,93,17,27,36,19,166
201503,3713,170,175,19,29,28,27,175
201503,3714,168,134,63,13,25,13,168
201503,3715,180,128,8,27,28,18,180
201503,3723,148,106,28,23,26,13,148
201503,3729,148,106,28,23,26,13,148
201503,4101,174,130,28,28,20,13,174
201503,4102,147,80,35,28,17,13,147
201503,4103,167,112,37,27,26,16,167
201503,4104,170,111,49,24,25,11,170
201503,4105,110,69,20,20,21,13,110
201503,4106,133,96,44,13,15,12,133
201503,4107,171,134,34,20,22,10,171
201503,4108,192,143,70,35,39,16,192
201503,4109,149,112,57,19,15,12,149
201503,4110,162,94,31,19,8,10,162
201503,4111,155,105,38,23,21,13,155
201503,4112,177,132,69,30,32,15,177
201503,4113,159,120,50,15,9,15,159
201503,4114,142,81,45,17,15,6,142
201503,4115,155,105,38,23,21,13,155
201503,4116,143,80,17,9,14,30,143
201503,4117,155,105,38,23,21,13,155
201503,4201,150,74,18,24,12,11,150
201503,4202,147,73,13,18,11,15,147
201503,4203,142,81,24,16,12,9,142
201503,4205,141,75,35,17,12,9,141
201503,4206,160,98,16,16,16,11,160
201503,4207,155,73,14,19,18,15,155
201503,4208,151,100,25,14,20,9,151
201503,4209,153,88,31,12,6,13,153
201503,4210,114,63,45,16,14,11,114
201503,4211,139,63,21,12,5,20,139
201503,4212,128,66,18,11,6,10,128
201503,4213,157,98,22,13,7,25,157
201503,4228,141,69,16,11,5,10,141
201503,429004,150,61,7,15,15,8,150
201503,429005,145,60,20,9,11,12,145
201503,429006,156,80,28,10,6,6,156
201503,429021,116,53,20,10,8,10,116
201503,4301,135,59,23,19,9,10,135
201503,4302,127,58,26,13,10,8,127
201503,4303,130,70,30,24,14,12,130
201503,4304,127,58,54,16,8,12,127
201503,4305,138,60,32,10,15,9,138
201503,4306,128,68,37,19,8,18,128
201503,4307,122,67,11,14,14,14,122
201503,4308,136,69,41,9,5,16,136
201503,4309,107,68,35,13,14,14,107
201503,4310,50,27,16,12,5,15,50
201503,4311,128,51,49,14,12,9,128
201503,4312,118,66,26,14,6,11,118
201503,4313,134,60,37,19,12,6,134
201503,4331,124,60,32,15,10,12,124
201503,4401,97,44,20,21,6,9,97
201503,4402,72,33,25,11,9,10,72
201503,4403,99,46,33,17,4,10,99
201503,4404,81,53,25,17,2,7,81
201503,4405,110,53,45,13,7,7,110
201503,4406,94,42,19,20,8,10,94
201503,4407,103,52,14,21,9,8,103
201503,4408,77,35,36,4,4,8,77
201503,4409,78,40,34,6,5,7,78
201503,4412,103,46,21,15,14,10,103
201503,4413,74,36,27,8,3,7,74
201503,4414,100,43,32,11,5,10,100
201503,4415,106,43,32,7,5,8,106
201503,4416,93,34,27,10,5,11,93
201503,4417,92,37,34,13,4,8,92
201503,4418,119,56,18,23,6,19,119
201503,4419,104,47,34,22,8,8,104
201503,4420,85,44,14,16,10,11,85
201503,4451,145,77,62,13,7,12,145
201503,4452,131,60,50,10,7,10,131
201503,4453,62,23,14,13,5,13,62
201503,4501,111,51,23,14,7,9,111
201503,4502,118,47,28,12,10,12,118
201503,4503,108,41,28,9,6,10,108
201503,4504,80,35,55,9,3,13,80
201503,4505,80,39,29,7,4,10,80
201503,4506,107,46,28,11,7,10,107
201503,4507,105,49,23,7,10,16,105
201503,4508,107,46,28,11,7,10,107
201503,4509,115,46,19,10,18,15,115
201503,4510,127,63,38,14,13,4,127
201503,4511,105,46,13,8,4,6,105
201503,4512,106,46,29,10,8,12,106
201503,4513,107,46,28,11,7,10,107
201503,4514,107,46,28,11,7,10,107
201503,4601,59,30,19,4,2,6,59
201503,4602,58,29,24,5,2,7,58
201503,469001,39,28,24,1,1,8,39
201503,469002,67,42,30,3,1,10,67
201503,469003,58,30,23,4,3,7,58
201503,469005,34,24,35,5,1,6,35
201503,469006,59,28,24,3,2,8,59
201503,469007,76,37,30,6,5,6,76
201503,469025,58,30,23,4,3,7,58
201503,469026,90,41,23,4,3,7,90
201503,469027,21,27,25,1,2,9,27
201503,469028,61,33,21,5,2,8,61
201503,469030,52,22,19,2,1,6,52
201503,469031,58,30,23,4,3,7,58
201503,469033,58,30,23,4,3,7,58
201503,469034,58,30,23,4,3,7,58
201503,469035,58,30,23,4,3,7,58
201503,469036,58,30,23,4,3,7,58
201503,500101,128,64,32,22,9,10,128
201503,500102,128,64,32,22,9,10,128
201503,500103,129,66,30,28,9,12,129
201503,500104,125,67,27,34,10,11,125
201503,500105,128,64,32,22,9,10,128
201503,500106,131,63,34,19,12,9,131
201503,500107,121,56,45,15,9,8,121
201503,500108,134,68,25,23,10,6,134
201503,500109,131,66,30,17,10,11,131
201503,500110,128,64,32,22,9,10,128
201503,500111,128,64,32,22,9,10,128
201503,500112,123,67,27,22,7,9,123
201503,500113,128,62,33,21,8,11,128
201503,500114,128,64,32,22,9,10,128
201503,500115,128,64,32,22,9,10,128
201503,500116,128,64,32,22,9,10,128
201503,500117,128,64,32,22,9,10,128
201503,500118,128,64,32,22,9,10,128
201503,500119,128,64,32,22,9,10,128
201503,500222,128,64,32,22,9,10,128
201503,500223,128,64,32,22,9,10,128
201503,500224,128,64,32,22,9,10,128
201503,500225,128,64,32,22,9,10,128
201503,500226,128,64,32,22,9,10,128
201503,500227,128,64,32,22,9,10,128
201503,500228,128,64,32,22,9,10,128
201503,500229,128,64,32,22,9,10,128
201503,500230,128,64,32,22,9,10,128
201503,500231,128,64,32,22,9,10,128
201503,500232,128,64,32,22,9,10,128
201503,500233,128,64,32,22,9,10,128
201503,500234,128,64,32,22,9,10,128
201503,500235,128,64,32,22,9,10,128
201503,500236,128,64,32,22,9,10,128
201503,500237,128,64,32,22,9,10,128
201503,500238,128,64,32,22,9,10,128
201503,500240,128,64,32,22,9,10,128
201503,500241,128,64,32,22,9,10,128
201503,500242,128,64,32,22,9,10,128
201503,500243,128,64,32,22,9,10,128
201503,5101,131,73,53,20,7,10,131
201503,5103,155,79,26,11,6,15,155
201503,5104,89,53,37,16,16,13,89
201503,5105,153,77,55,14,14,11,153
201503,5106,120,70,58,14,8,15,120
201503,5107,121,65,41,21,7,8,121
201503,5108,55,38,58,5,5,7,58
201503,5109,120,69,81,15,6,7,120
201503,5110,139,67,60,19,15,8,139
201503,5111,148,75,62,20,15,10,148
201503,5113,135,67,25,15,9,10,135
201503,5114,132,68,63,15,6,8,132
201503,5115,122,46,20,13,13,11,122
201503,5116,115,59,40,12,10,8,115
201503,5117,156,67,25,20,10,10,156
201503,5118,92,50,12,5,6,18,92
201503,5119,91,47,35,14,5,15,91
201503,5120,125,64,68,9,28,7,125
201503,5132,-1,13,13,22,6,1,22
201503,5133,125,63,43,16,10,10,125
201503,5134,92,47,40,11,14,8,92
201503,5201,113,48,39,12,11,7,113
201503,5202,120,53,38,12,13,8,120
201503,5203,138,64,37,14,20,9,138
201503,5204,120,53,38,12,13,8,120
201503,5222,120,53,38,12,13,8,120
201503,5223,120,53,38,12,13,8,120
201503,5224,120,53,38,12,13,8,120
201503,5226,120,53,38,12,13,8,120
201503,5227,120,53,38,12,13,8,120
201503,5301,111,59,43,17,13,10,111
201503,5303,102,52,72,9,11,6,102
201503,5304,113,45,12,4,5,16,113
201503,5305,151,66,69,19,15,10,151
201503,5306,96,51,37,5,5,6,96
201503,5307,55,52,40,2,5,10,55
201503,5308,110,56,62,11,10,8,110
201503,5309,100,57,109,6,8,11,109
201503,5323,108,48,35,14,11,6,108
201503,5325,149,71,83,5,10,5,149
201503,5326,105,47,70,7,7,10,105
201503,5328,167,89,145,12,12,7,167
201503,5329,134,48,55,15,5,4,134
201503,5331,119,88,154,19,22,6,154
201503,5333,93,43,38,3,7,8,93
201503,5334,62,21,29,7,4,8,62
201503,5401,53,26,44,7,5,5,53
201503,5421,57,30,39,6,5,12,57
201503,5422,57,30,39,6,5,12,57
201503,5423,57,30,39,6,5,12,57
201503,5424,55,70,40,9,13,25,70
201503,5425,51,29,32,5,7,14,51
201503,5426,57,30,39,6,5,12,57
201503,6101,128,89,29,19,15,15,128
201503,6102,152,101,58,28,23,16,152
201503,6103,145,76,30,18,10,18,145
201503,6104,133,76,41,19,21,12,133
201503,6105,168,91,14,14,17,9,168
201503,6106,118,76,43,19,10,13,118
201503,6107,143,75,42,18,7,11,143
201503,6108,100,89,-1,19,7,23,100
201503,6109,134,84,34,19,13,15,134
201503,6110,137,77,49,20,10,11,137
201503,6201,137,109,45,21,10,11,137
201503,6202,110,103,50,15,18,8,110
201503,6203,104,110,32,11,26,12,110
201503,6204,137,137,35,16,32,21,137
201503,6205,151,99,43,19,12,8,151
201503,6206,134,152,40,11,33,22,152
201503,6207,145,134,51,7,20,9,145
201503,6208,124,68,29,18,14,10,124
201503,6209,129,105,40,15,18,12,129
201503,6210,85,69,37,6,12,11,85
201503,6211,128,102,39,13,14,10,128
201503,6212,144,68,34,13,13,11,144
201503,6229,121,98,42,24,26,14,121
201503,6230,129,105,40,15,18,12,129
201503,6301,126,119,32,11,10,10,126
201503,6321,129,115,35,11,10,11,129
201503,6322,129,115,35,11,10,11,129
201503,6323,129,115,35,11,10,11,129
201503,6325,129,115,35,11,10,11,129
201503,6326,137,81,29,12,6,20,137
201503,6327,129,115,35,11,10,11,129
201503,6328,126,114,67,4,7,6,126
